,EGRA Section 1a Score,EGRA Section 1b Score,EGRA Section 1c Score,EGRA Section 2a Score,EGRA Section 2b Score,EGRA Section 3 Letters Correct,EGRA Section 3 Time Completed,EGRA Section 3 LPM,EGRA Section 4 Words Correct,EGRA Section 4 Time Completed,EGRA Section 4: WPM,EGRA Section 5 Words Correct,EGRA Section 5 Time Completed,EGRA Section 5 CWPM,EGRA Section 5 Questions Correct,EGRA Section 6 Written Words Correct,EGRA Section 6 Correct Space/Direction,EGRA Section 6 Correct Punctuation,EGRA Section 6 Correct Use of Capitals,EGRA Section 7a Score,EGRA Section 1 Total Score,EGRA Section 6 Total Score,Grade_x,School Year_x,Date of Test,Pre or Post?,Main Language Used In Exam,EGRA Question 1: Reading Habit,EGRA Last Book Read,Reads With Others,"How Often, ReadsWithOthers",Student Gender,Class Number,Teacher Number: Teacher Number,Date,Q1 Rating or Answer,Q2 Rating,Q3 Rating or Answer,Q4 Rating or Answer,Q5 Rating or Answer,Q6 Rating or Answer,Q7 Rating,Q8 Rating,Skill to Improve 1,Skill to Improve 2,Minutes Spent Observing,Minutes Spent Coaching,Total Score,Teacher Number: Gender,Teacher Number: School Years in Teacher Support Program,Teacher Present,Average Students Enrolled,School Year_y
562,1,1,1,0,6,26,60.0,26.0,2,60.0,2,21,180.0,7,3,0,2,0,1,4,3,3,4,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029059,Teacher-02400,2019-10-23 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,4,Present,20,2019-2020
563,1,1,1,0,6,26,60.0,26.0,2,60.0,2,21,180.0,7,3,0,2,0,1,4,3,3,4,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029059,Teacher-02400,2020-02-04 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,4,Present,20,2019-2020
564,1,1,1,0,6,26,60.0,26.0,2,60.0,2,21,180.0,7,3,0,2,0,1,4,3,3,4,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029059,Teacher-02400,2020-02-24 00:00:00,3,3,3,4,4,4,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,29,Male,4,Present,20,2019-2020
565,1,1,1,15,3,64,60.0,64.0,13,60.0,13,38,131.0,17,0,0,1,0,0,3,3,1,4,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Female,Class-029059,Teacher-02400,2019-11-12 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,4,Present,20,2019-2020
566,1,1,1,15,3,64,60.0,64.0,13,60.0,13,38,131.0,17,0,0,1,0,0,3,3,1,4,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Female,Class-029059,Teacher-02400,2019-10-23 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,4,Present,20,2019-2020
567,1,1,1,15,3,64,60.0,64.0,13,60.0,13,38,131.0,17,0,0,1,0,0,3,3,1,4,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Female,Class-029059,Teacher-02400,2020-02-04 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,4,Present,20,2019-2020
568,1,1,1,15,3,64,60.0,64.0,13,60.0,13,38,131.0,17,0,0,1,0,0,3,3,1,4,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Female,Class-029059,Teacher-02400,2020-02-24 00:00:00,3,3,3,4,4,4,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,29,Male,4,Present,20,2019-2020
569,1,1,1,10,5,55,60.0,55.0,13,60.0,13,45,174.0,16,2,0,2,0,0,0,3,2,4,2019-2020,10/9/19,Pre,English; Ewe,No,No,0,2,Female,Class-029059,Teacher-02400,2019-11-12 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,4,Present,20,2019-2020
570,1,1,1,10,5,55,60.0,55.0,13,60.0,13,45,174.0,16,2,0,2,0,0,0,3,2,4,2019-2020,10/9/19,Pre,English; Ewe,No,No,0,2,Female,Class-029059,Teacher-02400,2019-10-23 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,4,Present,20,2019-2020
571,1,1,1,10,5,55,60.0,55.0,13,60.0,13,45,174.0,16,2,0,2,0,0,0,3,2,4,2019-2020,10/9/19,Pre,English; Ewe,No,No,0,2,Female,Class-029059,Teacher-02400,2020-02-04 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,4,Present,20,2019-2020
572,1,1,1,10,5,55,60.0,55.0,13,60.0,13,45,174.0,16,2,0,2,0,0,0,3,2,4,2019-2020,10/9/19,Pre,English; Ewe,No,No,0,2,Female,Class-029059,Teacher-02400,2020-02-24 00:00:00,3,3,3,4,4,4,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,29,Male,4,Present,20,2019-2020
573,0,0,0,0,9,8,60.0,8.0,4,60.0,4,10,180.0,3,0,0,0,0,0,2,0,0,4,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Male,Class-029059,Teacher-02400,2019-11-12 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,4,Present,20,2019-2020
574,0,0,0,0,9,8,60.0,8.0,4,60.0,4,10,180.0,3,0,0,0,0,0,2,0,0,4,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Male,Class-029059,Teacher-02400,2019-10-23 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,4,Present,20,2019-2020
575,0,0,0,0,9,8,60.0,8.0,4,60.0,4,10,180.0,3,0,0,0,0,0,2,0,0,4,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Male,Class-029059,Teacher-02400,2020-02-04 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,4,Present,20,2019-2020
576,0,0,0,0,9,8,60.0,8.0,4,60.0,4,10,180.0,3,0,0,0,0,0,2,0,0,4,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Male,Class-029059,Teacher-02400,2020-02-24 00:00:00,3,3,3,4,4,4,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,29,Male,4,Present,20,2019-2020
577,1,1,1,0,3,4,60.0,4.0,4,60.0,4,21,180.0,7,0,0,2,0,0,1,3,2,4,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Male,Class-029059,Teacher-02400,2019-11-12 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,4,Present,20,2019-2020
578,1,1,1,0,3,4,60.0,4.0,4,60.0,4,21,180.0,7,0,0,2,0,0,1,3,2,4,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Male,Class-029059,Teacher-02400,2019-10-23 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,4,Present,20,2019-2020
579,1,1,1,0,3,4,60.0,4.0,4,60.0,4,21,180.0,7,0,0,2,0,0,1,3,2,4,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Male,Class-029059,Teacher-02400,2020-02-04 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,4,Present,20,2019-2020
580,1,1,1,0,3,4,60.0,4.0,4,60.0,4,21,180.0,7,0,0,2,0,0,1,3,2,4,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Male,Class-029059,Teacher-02400,2020-02-24 00:00:00,3,3,3,4,4,4,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,29,Male,4,Present,20,2019-2020
581,1,0,0,10,7,68,60.0,68.0,2,60.0,2,8,180.0,3,3,0,2,0,0,2,1,2,4,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Male,Class-029059,Teacher-02400,2019-11-12 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,4,Present,20,2019-2020
582,1,0,0,10,7,68,60.0,68.0,2,60.0,2,8,180.0,3,3,0,2,0,0,2,1,2,4,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Male,Class-029059,Teacher-02400,2019-10-23 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,4,Present,20,2019-2020
583,1,0,0,10,7,68,60.0,68.0,2,60.0,2,8,180.0,3,3,0,2,0,0,2,1,2,4,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Male,Class-029059,Teacher-02400,2020-02-04 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,4,Present,20,2019-2020
584,1,0,0,10,7,68,60.0,68.0,2,60.0,2,8,180.0,3,3,0,2,0,0,2,1,2,4,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Male,Class-029059,Teacher-02400,2020-02-24 00:00:00,3,3,3,4,4,4,4,4,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,29,Male,4,Present,20,2019-2020
585,1,1,1,15,3,39,60.0,39.0,12,60.0,12,0,22.0,0,0,0,2,0,1,4,3,3,3,2020-2021,11/24/21,Post,Ewe,Yes,Yes,1,3,Female,Class-032526,Teacher-03566,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Preparation,15.0,9.0,16,Female,2,Present,13,2020-2021
586,1,1,1,15,3,39,60.0,39.0,12,60.0,12,0,22.0,0,0,0,2,0,1,4,3,3,3,2020-2021,11/24/21,Post,Ewe,Yes,Yes,1,3,Female,Class-032526,Teacher-03566,2021-07-08 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,14.0,5.0,16,Female,2,Present,13,2020-2021
587,1,1,1,6,4,35,60.0,35.0,9,60.0,9,26,138.0,11,3,0,2,0,0,0,3,2,3,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,1,2,Female,Class-032526,Teacher-03566,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Preparation,15.0,9.0,16,Female,2,Present,13,2020-2021
588,1,1,1,6,4,35,60.0,35.0,9,60.0,9,26,138.0,11,3,0,2,0,0,0,3,2,3,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,1,2,Female,Class-032526,Teacher-03566,2021-07-08 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,14.0,5.0,16,Female,2,Present,13,2020-2021
589,1,1,1,26,5,51,60.0,51.0,14,60.0,14,57,128.0,27,7,0,2,0,0,2,3,2,3,2020-2021,11/24/21,Post,Ewe,Yes,Yes,1,3,Male,Class-032526,Teacher-03566,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Preparation,15.0,9.0,16,Female,2,Present,13,2020-2021
590,1,1,1,26,5,51,60.0,51.0,14,60.0,14,57,128.0,27,7,0,2,0,0,2,3,2,3,2020-2021,11/24/21,Post,Ewe,Yes,Yes,1,3,Male,Class-032526,Teacher-03566,2021-07-08 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,14.0,5.0,16,Female,2,Present,13,2020-2021
591,1,1,1,19,8,47,60.0,47.0,5,60.0,5,42,180.0,14,0,0,2,0,0,0,3,2,3,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,1,1,Male,Class-032526,Teacher-03566,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Preparation,15.0,9.0,16,Female,2,Present,13,2020-2021
592,1,1,1,19,8,47,60.0,47.0,5,60.0,5,42,180.0,14,0,0,2,0,0,0,3,2,3,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,1,1,Male,Class-032526,Teacher-03566,2021-07-08 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,14.0,5.0,16,Female,2,Present,13,2020-2021
593,1,1,1,12,5,66,60.0,66.0,23,60.0,23,58,47.0,74,10,1,2,0,0,4,3,3,3,2020-2021,11/24/21,Post,English; Ewe,Yes,Yes,0,0,Male,Class-032526,Teacher-03566,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Preparation,15.0,9.0,16,Female,2,Present,13,2020-2021
594,1,1,1,12,5,66,60.0,66.0,23,60.0,23,58,47.0,74,10,1,2,0,0,4,3,3,3,2020-2021,11/24/21,Post,English; Ewe,Yes,Yes,0,0,Male,Class-032526,Teacher-03566,2021-07-08 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,14.0,5.0,16,Female,2,Present,13,2020-2021
595,1,1,1,20,7,44,60.0,44.0,26,60.0,26,55,91.0,36,9,0,2,0,1,2,3,3,3,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,0,0,Male,Class-032526,Teacher-03566,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Preparation,15.0,9.0,16,Female,2,Present,13,2020-2021
596,1,1,1,20,7,44,60.0,44.0,26,60.0,26,55,91.0,36,9,0,2,0,1,2,3,3,3,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,0,0,Male,Class-032526,Teacher-03566,2021-07-08 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,14.0,5.0,16,Female,2,Present,13,2020-2021
597,1,1,1,14,6,48,60.0,48.0,6,60.0,6,35,114.0,18,2,0,2,0,0,2,3,2,3,2020-2021,11/24/21,Post,Ewe,No,No,0,0,Female,Class-032526,Teacher-03566,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Preparation,15.0,9.0,16,Female,2,Present,13,2020-2021
598,1,1,1,14,6,48,60.0,48.0,6,60.0,6,35,114.0,18,2,0,2,0,0,2,3,2,3,2020-2021,11/24/21,Post,Ewe,No,No,0,0,Female,Class-032526,Teacher-03566,2021-07-08 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,14.0,5.0,16,Female,2,Present,13,2020-2021
599,1,1,1,0,6,23,60.0,23.0,2,60.0,2,14,180.0,5,1,0,2,0,1,3,3,3,3,2020-2021,5/10/21,Pre,Ewe,Yes,No,1,3,Female,Class-032526,Teacher-03566,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Preparation,15.0,9.0,16,Female,2,Present,13,2020-2021
600,1,1,1,0,6,23,60.0,23.0,2,60.0,2,14,180.0,5,1,0,2,0,1,3,3,3,3,2020-2021,5/10/21,Pre,Ewe,Yes,No,1,3,Female,Class-032526,Teacher-03566,2021-07-08 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,14.0,5.0,16,Female,2,Present,13,2020-2021
601,1,1,1,28,6,36,60.0,36.0,24,60.0,24,48,105.0,27,8,0,2,0,1,2,3,3,3,2020-2021,11/24/21,Post,English; Ewe,Yes,Yes,1,3,Female,Class-032526,Teacher-03566,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Preparation,15.0,9.0,16,Female,2,Present,13,2020-2021
602,1,1,1,28,6,36,60.0,36.0,24,60.0,24,48,105.0,27,8,0,2,0,1,2,3,3,3,2020-2021,11/24/21,Post,English; Ewe,Yes,Yes,1,3,Female,Class-032526,Teacher-03566,2021-07-08 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,14.0,5.0,16,Female,2,Present,13,2020-2021
603,1,1,1,18,5,62,60.0,62.0,24,60.0,24,41,114.0,22,5,0,2,0,0,2,3,2,3,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,1,3,Female,Class-032526,Teacher-03566,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Preparation,15.0,9.0,16,Female,2,Present,13,2020-2021
604,1,1,1,18,5,62,60.0,62.0,24,60.0,24,41,114.0,22,5,0,2,0,0,2,3,2,3,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,1,3,Female,Class-032526,Teacher-03566,2021-07-08 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,14.0,5.0,16,Female,2,Present,13,2020-2021
605,1,1,1,21,7,52,60.0,52.0,27,60.0,27,57,66.0,52,10,2,2,0,1,3,3,5,3,2020-2021,11/24/21,Post,English; Ewe,Yes,Yes,1,1,Male,Class-032526,Teacher-03566,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Preparation,15.0,9.0,16,Female,2,Present,13,2020-2021
606,1,1,1,21,7,52,60.0,52.0,27,60.0,27,57,66.0,52,10,2,2,0,1,3,3,5,3,2020-2021,11/24/21,Post,English; Ewe,Yes,Yes,1,1,Male,Class-032526,Teacher-03566,2021-07-08 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,14.0,5.0,16,Female,2,Present,13,2020-2021
607,1,1,1,17,7,51,60.0,51.0,20,60.0,20,52,104.0,30,5,1,2,0,1,2,3,4,3,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,0,0,Male,Class-032526,Teacher-03566,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Preparation,15.0,9.0,16,Female,2,Present,13,2020-2021
608,1,1,1,17,7,51,60.0,51.0,20,60.0,20,52,104.0,30,5,1,2,0,1,2,3,4,3,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,0,0,Male,Class-032526,Teacher-03566,2021-07-08 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,14.0,5.0,16,Female,2,Present,13,2020-2021
609,1,1,1,24,8,29,60.0,29.0,14,60.0,14,44,97.0,27,5,0,2,0,1,2,3,3,3,2020-2021,11/24/21,Post,English; Ewe,Yes,Yes,1,1,Male,Class-032526,Teacher-03566,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Preparation,15.0,9.0,16,Female,2,Present,13,2020-2021
610,1,1,1,24,8,29,60.0,29.0,14,60.0,14,44,97.0,27,5,0,2,0,1,2,3,3,3,2020-2021,11/24/21,Post,English; Ewe,Yes,Yes,1,1,Male,Class-032526,Teacher-03566,2021-07-08 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,14.0,5.0,16,Female,2,Present,13,2020-2021
611,1,1,1,24,8,65,60.0,65.0,20,60.0,20,39,121.0,19,5,0,2,0,1,2,3,3,3,2020-2021,5/10/21,Pre,Ewe,Yes,Yes,1,3,Male,Class-032526,Teacher-03566,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Preparation,15.0,9.0,16,Female,2,Present,13,2020-2021
612,1,1,1,24,8,65,60.0,65.0,20,60.0,20,39,121.0,19,5,0,2,0,1,2,3,3,3,2020-2021,5/10/21,Pre,Ewe,Yes,Yes,1,3,Male,Class-032526,Teacher-03566,2021-07-08 00:00:00,2,2,2,2,2,2,2,2,Classroom Leadership/Managing Student Behavior,Lesson Plan Delivery,14.0,5.0,16,Female,2,Present,13,2020-2021
613,1,1,1,42,10,88,60.0,88.0,13,60.0,13,48,111.0,26,10,1,2,1,1,4,3,5,4,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029238,Teacher-02692,2019-10-08 00:00:00,3,3,3,3,2,4,3,3,Communication of Content,Communication of Content,20.0,10.0,24,Male,2,Present,12,2019-2020
614,1,1,0,36,1,58,60.0,58.0,44,59.0,45,58,39.0,89,9,0,2,0,1,3,2,3,4,2019-2020,10/7/19,Pre,English,Yes,Yes,1,1,Male,Class-029238,Teacher-02692,2019-10-08 00:00:00,3,3,3,3,2,4,3,3,Communication of Content,Communication of Content,20.0,10.0,24,Male,2,Present,12,2019-2020
615,1,1,1,29,5,42,60.0,42.0,41,60.0,41,60,42.0,86,9,2,2,0,0,3,3,4,4,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,0,2,Male,Class-029238,Teacher-02692,2019-10-08 00:00:00,3,3,3,3,2,4,3,3,Communication of Content,Communication of Content,20.0,10.0,24,Male,2,Present,12,2019-2020
616,1,1,1,3,9,65,60.0,65.0,2,60.0,2,0,18.0,0,9,0,2,0,0,2,3,2,4,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,1,1,Male,Class-029238,Teacher-02692,2019-10-08 00:00:00,3,3,3,3,2,4,3,3,Communication of Content,Communication of Content,20.0,10.0,24,Male,2,Present,12,2019-2020
617,1,0,1,11,6,60,60.0,60.0,8,60.0,8,47,132.0,21,5,1,2,0,0,3,2,3,4,2019-2020,10/7/19,Pre,English,Yes,Yes,1,3,Female,Class-029238,Teacher-02692,2019-10-08 00:00:00,3,3,3,3,2,4,3,3,Communication of Content,Communication of Content,20.0,10.0,24,Male,2,Present,12,2019-2020
618,1,1,1,3,3,40,60.0,40.0,47,36.0,78,60,39.0,92,4,0,0,0,0,3,3,0,4,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029238,Teacher-02692,2019-10-08 00:00:00,3,3,3,3,2,4,3,3,Communication of Content,Communication of Content,20.0,10.0,24,Male,2,Present,12,2019-2020
619,1,1,0,47,7,97,60.0,97.0,47,58.0,49,59,44.0,80,7,4,2,0,0,3,2,6,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,0,2,Female,Class-029238,Teacher-02692,2019-10-08 00:00:00,3,3,3,3,2,4,3,3,Communication of Content,Communication of Content,20.0,10.0,24,Male,2,Present,12,2019-2020
620,1,0,0,36,8,55,60.0,55.0,48,52.0,55,57,32.0,107,8,3,2,0,1,2,1,6,5,2020-2021,11/24/21,Post,English,Yes,Yes,0,0,Male,Class-032528,Teacher-03779,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Preparation,18.0,10.0,16,Male,1,Present,11,2020-2021
621,1,1,1,44,5,62,60.0,62.0,50,47.0,64,60,43.0,84,10,3,2,0,1,4,3,6,5,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,0,0,Male,Class-032528,Teacher-03779,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Preparation,18.0,10.0,16,Male,1,Present,11,2020-2021
622,1,1,1,45,9,54,60.0,54.0,49,50.0,59,60,34.0,106,10,4,2,1,0,3,3,7,5,2020-2021,11/24/21,Post,English,No,No,0,0,Male,Class-032528,Teacher-03779,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Preparation,18.0,10.0,16,Male,1,Present,11,2020-2021
623,1,1,1,42,8,70,60.0,70.0,50,44.0,68,60,32.0,113,9,3,1,0,0,4,3,4,5,2020-2021,5/10/21,Pre,English,Yes,Yes,1,3,Male,Class-032528,Teacher-03779,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Preparation,18.0,10.0,16,Male,1,Present,11,2020-2021
624,1,1,1,0,3,12,60.0,12.0,3,60.0,3,0,21.0,0,0,0,0,0,0,3,3,0,5,2020-2021,11/24/21,Post,Ewe,Yes,Yes,1,3,Male,Class-032528,Teacher-03779,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Preparation,18.0,10.0,16,Male,1,Present,11,2020-2021
625,1,1,1,0,5,11,60.0,11.0,2,60.0,2,0,28.0,0,0,0,0,0,0,0,3,0,5,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,1,3,Male,Class-032528,Teacher-03779,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Preparation,18.0,10.0,16,Male,1,Present,11,2020-2021
626,1,1,1,34,7,86,60.0,86.0,33,58.0,34,55,54.0,61,9,4,2,1,1,3,3,8,5,2020-2021,11/24/21,Post,English,Yes,Yes,1,2,Female,Class-032528,Teacher-03779,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Preparation,18.0,10.0,16,Male,1,Present,11,2020-2021
627,1,1,1,22,8,85,60.0,85.0,20,60.0,20,53,103.0,31,8,1,2,0,0,4,3,3,5,2020-2021,5/10/21,Pre,English,Yes,Yes,1,2,Female,Class-032528,Teacher-03779,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Preparation,18.0,10.0,16,Male,1,Present,11,2020-2021
628,1,1,1,49,6,70,60.0,70.0,49,47.0,63,60,33.0,109,8,4,2,1,1,4,3,8,5,2020-2021,11/24/21,Post,English,Yes,Yes,1,4,Female,Class-032528,Teacher-03779,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Preparation,18.0,10.0,16,Male,1,Present,11,2020-2021
629,1,1,1,47,9,71,60.0,71.0,47,45.0,63,60,43.0,84,9,3,2,1,1,3,3,7,5,2020-2021,5/10/21,Pre,English,No,Yes,1,3,Female,Class-032528,Teacher-03779,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Preparation,18.0,10.0,16,Male,1,Present,11,2020-2021
630,1,1,1,50,8,89,60.0,89.0,50,38.0,79,60,28.0,129,9,4,2,0,1,2,3,7,5,2020-2021,11/24/21,Post,English,Yes,Yes,1,1,Female,Class-032528,Teacher-03779,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Preparation,18.0,10.0,16,Male,1,Present,11,2020-2021
631,1,1,1,50,7,100,60.0,100.0,49,49.0,60,60,31.0,116,8,3,2,0,1,2,3,6,5,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,1,3,Female,Class-032528,Teacher-03779,2021-11-02 00:00:00,2,2,2,2,2,2,2,2,Lesson Plan Delivery,Preparation,18.0,10.0,16,Male,1,Present,11,2020-2021
632,1,1,1,3,8,47,60.0,47.0,1,60.0,1,0,25.0,0,3,0,2,0,1,1,3,3,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,0,2,Female,Class-028533,Teacher-03524,2020-01-29 00:00:00,3,2,3,3,2,2,3,2,Preparation,"Patient, Caring and Kind Personality",30.0,5.0,20,Male,3,Present,12,2019-2020
633,1,1,1,3,8,47,60.0,47.0,1,60.0,1,0,25.0,0,3,0,2,0,1,1,3,3,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,0,2,Female,Class-028533,Teacher-03524,2020-02-12 00:00:00,0,0,0,0,0,0,0,0,None,None,19.35,8.18875,0,Male,3,Not Present,12,2019-2020
634,1,1,1,8,2,24,60.0,24.0,3,60.0,3,0,20.0,0,0,0,2,0,0,3,3,2,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-028533,Teacher-03524,2020-01-29 00:00:00,3,2,3,3,2,2,3,2,Preparation,"Patient, Caring and Kind Personality",30.0,5.0,20,Male,3,Present,12,2019-2020
